"","sample","species","count","perc16s2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"1046","21MD0206","OPHELO",25697,86.3851816989949,"Ophiodon elongatus","Lingcod","PV_052","Waadah Island ",44271,16,3,2021
"1047","21MD0207","CLUPAL",19065,39.2162912681271,"Clupea pallasii","Pacific_Herring","PV_053","Waadah Island ",44271,16,3,2021
"1048","21MD0207","OPHELO",27512,56.5915869587576,"Ophiodon elongatus","Lingcod","PV_053","Waadah Island ",44271,16,3,2021
"1049","21MD0207","HEMHEM",2038,4.19212177311529,"Hemilepidotus hemilepidotus","Red_Irish_Lord","PV_053","Waadah Island ",44271,16,3,2021
"1050","21MD0208","ENTDOF",53720,64.2000095606865,"Enteroctopus dofleini","Giant_Pacific_Octopus","PV_054","Waadah Island ",44271,16,3,2021
"1051","21MD0208","OPHELO",29956,35.7999904393135,"Ophiodon elongatus","Lingcod","PV_054","Waadah Island ",44271,16,3,2021
"1052","21MD0209","HEMHEM",1758,6.37487761540414,"Hemilepidotus hemilepidotus","Red_Irish_Lord","PV_055","Waadah Island ",44271,16,3,2021
"1053","21MD0209","OPHELO",25347,91.9135511476955,"Ophiodon elongatus","Lingcod","PV_055","Waadah Island ",44271,16,3,2021
"1054","21MD0209","CLUPAL",472,1.71157123690032,"Clupea pallasii","Pacific_Herring","PV_055","Waadah Island ",44271,16,3,2021
"1055","21MD0210","LEPARM",8,3.80952380952381,"Leptocottus armatus","Pacific_Staghorn_Sculpin","PV_056","Waadah Island ",44285,30,3,2021
"1056","21MD0210","ANOFIM",19,9.04761904761905,"Anoplopoma fimbria","Sablefish","PV_056","Waadah Island ",44285,30,3,2021
"1057","21MD0210","ONCMYK",7,3.33333333333333,"Oncorhynchus mykiss","Steelhead","PV_056","Waadah Island ",44285,30,3,2021
"1058","21MD0210","RAJRHI",3,1.42857142857143,"Raja rhina","Longnose_Skate","PV_056","Waadah Island ",44285,30,3,2021
"1059","21MD0210","ATHSTO",18,8.57142857142857,"Atheresthes stomias","Arrowtooth_Flounder","PV_056","Waadah Island ",44285,30,3,2021
"1060","21MD0210","PARVET",60,28.5714285714286,"Parophrys vetulus","English_Sole","PV_056","Waadah Island ",44285,30,3,2021
"1061","21MD0210","MERPRO",10,4.76190476190476,"Merluccius productus","Pacific_Hake","PV_056","Waadah Island ",44285,30,3,2021
"1062","21MD0210","RAJBIN",56,26.6666666666667,"Raja binoculata","Big_Skate","PV_056","Waadah Island ",44285,30,3,2021
"1063","21MD0210","CITSOR",5,2.38095238095238,"Citharichthys xanthostigma","Pacific_sanddab","PV_056","Waadah Island ",44285,30,3,2021
"1064","21MD0210","THAPAC",16,7.61904761904762,"Thaleichthys pacificus","Eulachon","PV_056","Waadah Island ",44285,30,3,2021
"1065","21MD0210","SCOMAR",8,3.80952380952381,"Scorpaenichthys marmoratus","Cabezon","PV_056","Waadah Island ",44285,30,3,2021
"1066","21MD0211","MERPRO",30,2.06611570247934,"Merluccius productus","Pacific_Hake","PV_057","Waadah Island ",44285,30,3,2021
"1067","21MD0211","ONCMYK",22,1.51515151515152,"Oncorhynchus mykiss","Steelhead","PV_057","Waadah Island ",44285,30,3,2021
"1068","21MD0211","PARVET",364,25.068870523416,"Parophrys vetulus","English_Sole","PV_057","Waadah Island ",44285,30,3,2021
"1069","21MD0211","CLUPAL",498,34.297520661157,"Clupea pallasii","Pacific_Herring","PV_057","Waadah Island ",44285,30,3,2021
"1070","21MD0211","CITSOR",81,5.57851239669422,"Citharichthys xanthostigma","Pacific_sanddab","PV_057","Waadah Island ",44285,30,3,2021
"1071","21MD0211","ATHSTO",28,1.92837465564738,"Atheresthes stomias","Arrowtooth_Flounder","PV_057","Waadah Island ",44285,30,3,2021
"1072","21MD0211","RAJBIN",185,12.7410468319559,"Raja binoculata","Big_Skate","PV_057","Waadah Island ",44285,30,3,2021
"1073","21MD0211","SCOMAR",18,1.2396694214876,"Scorpaenichthys marmoratus","Cabezon","PV_057","Waadah Island ",44285,30,3,2021
"1074","21MD0211","THAPAC",44,3.03030303030303,"Thaleichthys pacificus","Eulachon","PV_057","Waadah Island ",44285,30,3,2021
"1075","21MD0211","LEPARM",18,1.2396694214876,"Leptocottus armatus","Pacific_Staghorn_Sculpin","PV_057","Waadah Island ",44285,30,3,2021
"1076","21MD0211","ANOFIM",33,2.27272727272727,"Anoplopoma fimbria","Sablefish","PV_057","Waadah Island ",44285,30,3,2021
"1077","21MD0211","SQUACA",131,9.02203856749311,"Squalus acanthias","Spiny_Dogfish","PV_057","Waadah Island ",44285,30,3,2021
"1078","21MD0212","CITSOR",11,13.4146341463415,"Citharichthys xanthostigma","Pacific_sanddab","PV_058","Waadah Island ",44285,30,3,2021
"1079","21MD0212","RAJBIN",14,17.0731707317073,"Raja binoculata","Big_Skate","PV_058","Waadah Island ",44285,30,3,2021
"1080","21MD0212","PARVET",9,10.9756097560976,"Parophrys vetulus","English_Sole","PV_058","Waadah Island ",44285,30,3,2021
"1081","21MD0212","CLUPAL",4,4.8780487804878,"Clupea pallasii","Pacific_Herring","PV_058","Waadah Island ",44285,30,3,2021
"1082","21MD0212","ANOFIM",9,10.9756097560976,"Anoplopoma fimbria","Sablefish","PV_058","Waadah Island ",44285,30,3,2021
"1083","21MD0212","ONCMYK",5,6.09756097560976,"Oncorhynchus mykiss","Steelhead","PV_058","Waadah Island ",44285,30,3,2021
"1084","21MD0212","ATHSTO",14,17.0731707317073,"Atheresthes stomias","Arrowtooth_Flounder","PV_058","Waadah Island ",44285,30,3,2021
"1085","21MD0212","MERPRO",16,19.5121951219512,"Merluccius productus","Pacific_Hake","PV_058","Waadah Island ",44285,30,3,2021
"1086","21MD0213","MICPAC",6562,25.508260447036,"Microstomus pacificus","Dover_Sole","PV_059","Waadah Island ",44285,30,3,2021
"1087","21MD0213","HEXDEC",10921,42.4528668610301,"Hexagrammos decagrammus","Kelp_Greenling","PV_059","Waadah Island ",44285,30,3,2021
"1088","21MD0213","SCOMAR",1814,7.05150631681244,"Scorpaenichthys marmoratus","Cabezon","PV_059","Waadah Island ",44285,30,3,2021
"1089","21MD0213","ONCTSH",1440,5.59766763848396,"Oncorhynchus tshawytscha","Chinook_Salmon","PV_059","Waadah Island ",44285,30,3,2021
"1090","21MD0213","SEBELO",4988,19.3896987366375,"Sebastes elongatus","Green_Striped_Rockfish","PV_059","Waadah Island ",44285,30,3,2021
"1091","21MD0214","CLUPAL",159497,100,"Clupea pallasii","Pacific_Herring","MIX_001","Tatoosh Main Island",44177,12,12,2020
"1092","21MD0215","CLUPAL",2055,1.35766336555169,"Clupea pallasii","Pacific_Herring","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1093","21MD0215","RAJBIN",3760,2.48409452772474,"Raja binoculata","Big_Skate","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1094","21MD0215","RAJRHI",18977,12.5374100671895,"Raja rhina","Longnose_Skate","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1095","21MD0215","SCOMAR",33418,22.0780507785919,"Scorpaenichthys marmoratus","Cabezon","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1096","21MD0215","BATINT",17231,11.3838917040492,"Bathyraja interrupta","Sandpaper_skate","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1097","21MD0215","THECHA",11069,7.31288359770882,"Gadus_chalcogrammus","Walleye_Pollock","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1098","21MD0215","GADMAC",7145,4.72044026611523,"Gadus macrocephalus","Pacific_Cod","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1099","21MD0215","SQUACA",57708,38.125565693069,"Squalus acanthias","Spiny_Dogfish","MIX_002","Tatoosh Main Island",44177,12,12,2020
"1100","21MD0216","CLUPAL",196999,96.3028323931131,"Clupea pallasii","Pacific_Herring","MIX_003","Tatoosh Main Island",44177,12,12,2020
"1101","21MD0216","THECHA",4577,2.23746345851136,"Gadus_chalcogrammus","Walleye_Pollock","MIX_003","Tatoosh Main Island",44177,12,12,2020
"1102","21MD0216","THAPAC",2986,1.45970414837555,"Thaleichthys pacificus","Eulachon","MIX_003","Tatoosh Main Island",44177,12,12,2020
"1103","21MD0217","CLUPAL",132534,63.1827348007037,"Clupea pallasii","Pacific_Herring","MIX_004","Tatoosh Main Island",44177,12,12,2020
"1104","21MD0217","THECHA",77229,36.8172651992964,"Gadus_chalcogrammus","Walleye_Pollock","MIX_004","Tatoosh Main Island",44177,12,12,2020
"1105","21MD0218","THAPAC",6768,2.68083134291113,"Thaleichthys pacificus","Eulachon","MIX_005","Tatoosh Main Island",44177,12,12,2020
"1106","21MD0218","CLUPAL",225387,89.2766746283555,"Clupea pallasii","Pacific_Herring","MIX_005","Tatoosh Main Island",44177,12,12,2020
"1107","21MD0218","THECHA",20304,8.04249402873338,"Gadus_chalcogrammus","Walleye_Pollock","MIX_005","Tatoosh Main Island",44177,12,12,2020
"1108","21MD0219","CLUPAL",126242,100,"Clupea pallasii","Pacific_Herring","MIX_006","Tatoosh Main Island",44177,12,12,2020
"1109","21MD0221","THECHA",3818,100,"Gadus_chalcogrammus","Walleye_Pollock","EJ_149","Tatoosh Cut",44299,13,4,2021
"1110","21MD0222","SCOMAR",114,1.6117630425562,"Scorpaenichthys marmoratus","Cabezon","EJ_150","Tatoosh Cut",44299,13,4,2021
"1111","21MD0222","RAJBIN",1328,18.7756256185494,"Raja binoculata","Big_Skate","EJ_150","Tatoosh Cut",44299,13,4,2021
"1112","21MD0222","THECHA",2152,30.425561996324,"Gadus_chalcogrammus","Walleye_Pollock","EJ_150","Tatoosh Cut",44299,13,4,2021
"1113","21MD0222","ANOFIM",92,1.30072105188746,"Anoplopoma fimbria","Sablefish","EJ_150","Tatoosh Cut",44299,13,4,2021
"1114","21MD0222","ONCMYK",136,1.92280503322494,"Oncorhynchus mykiss","Steelhead","EJ_150","Tatoosh Cut",44299,13,4,2021
"1115","21MD0222","ENTDOF",79,1.11692351194684,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_150","Tatoosh Cut",44299,13,4,2021
"1116","21MD0222","MERPRO",102,1.4421037749187,"Merluccius productus","Pacific_Hake","EJ_150","Tatoosh Cut",44299,13,4,2021
"1117","21MD0222","PARVET",397,5.61289410434045,"Parophrys vetulus","English_Sole","EJ_150","Tatoosh Cut",44299,13,4,2021
"1118","21MD0222","CITSOR",236,3.3366322635374,"Citharichthys xanthostigma","Pacific_sanddab","EJ_150","Tatoosh Cut",44299,13,4,2021
"1119","21MD0222","CLUPAL",1830,25.8730383147179,"Clupea pallasii","Pacific_Herring","EJ_150","Tatoosh Cut",44299,13,4,2021
"1120","21MD0222","SQUACA",607,8.58193128799661,"Squalus acanthias","Spiny_Dogfish","EJ_150","Tatoosh Cut",44299,13,4,2021
"1121","21MD0223","ONCMYK",67,2.79399499582986,"Oncorhynchus mykiss","Steelhead","EJ_151","Tatoosh Cut",44299,13,4,2021
"1122","21MD0223","PARVET",171,7.13094245204337,"Parophrys vetulus","English_Sole","EJ_151","Tatoosh Cut",44299,13,4,2021
"1123","21MD0223","THECHA",99,4.12844036697248,"Gadus_chalcogrammus","Walleye_Pollock","EJ_151","Tatoosh Cut",44299,13,4,2021
"1124","21MD0223","SCOMAR",34,1.41784820683903,"Scorpaenichthys marmoratus","Cabezon","EJ_151","Tatoosh Cut",44299,13,4,2021
"1125","21MD0223","CITSOR",43,1.79316096747289,"Citharichthys xanthostigma","Pacific_sanddab","EJ_151","Tatoosh Cut",44299,13,4,2021
"1126","21MD0223","ANOFIM",157,6.54712260216847,"Anoplopoma fimbria","Sablefish","EJ_151","Tatoosh Cut",44299,13,4,2021
"1127","21MD0223","CLUPAL",441,18.3903252710592,"Clupea pallasii","Pacific_Herring","EJ_151","Tatoosh Cut",44299,13,4,2021
"1128","21MD0223","SQUACA",252,10.5087572977481,"Squalus acanthias","Spiny_Dogfish","EJ_151","Tatoosh Cut",44299,13,4,2021
"1129","21MD0223","THAPAC",28,1.16763969974979,"Thaleichthys pacificus","Eulachon","EJ_151","Tatoosh Cut",44299,13,4,2021
"1130","21MD0223","RAJBIN",992,41.3678065054212,"Raja binoculata","Big_Skate","EJ_151","Tatoosh Cut",44299,13,4,2021
"1131","21MD0223","MERPRO",114,4.75396163469558,"Merluccius productus","Pacific_Hake","EJ_151","Tatoosh Cut",44299,13,4,2021
"1132","21MD0224","MERPRO",38,2.4869109947644,"Merluccius productus","Pacific_Hake","EJ_152","Tatoosh Cut",44299,13,4,2021
"1133","21MD0224","RAJBIN",70,4.58115183246073,"Raja binoculata","Big_Skate","EJ_152","Tatoosh Cut",44299,13,4,2021
"1134","21MD0224","CLUPAL",1318,86.2565445026178,"Clupea pallasii","Pacific_Herring","EJ_152","Tatoosh Cut",44299,13,4,2021
"1135","21MD0224","ONCMYK",17,1.11256544502618,"Oncorhynchus mykiss","Steelhead","EJ_152","Tatoosh Cut",44299,13,4,2021
"1136","21MD0224","SCOMAR",18,1.17801047120419,"Scorpaenichthys marmoratus","Cabezon","EJ_152","Tatoosh Cut",44299,13,4,2021
"1137","21MD0224","THAPAC",30,1.96335078534031,"Thaleichthys pacificus","Eulachon","EJ_152","Tatoosh Cut",44299,13,4,2021
"1138","21MD0224","CITSOR",16,1.04712041884817,"Citharichthys xanthostigma","Pacific_sanddab","EJ_152","Tatoosh Cut",44299,13,4,2021
"1139","21MD0224","ATHSTO",21,1.37434554973822,"Atheresthes stomias","Arrowtooth_Flounder","EJ_152","Tatoosh Cut",44299,13,4,2021
"1140","21MD0225","MERPRO",38,2.61168384879725,"Merluccius productus","Pacific_Hake","EJ_153","Tatoosh Cut",44299,13,4,2021
"1141","21MD0225","CITSOR",105,7.21649484536082,"Citharichthys xanthostigma","Pacific_sanddab","EJ_153","Tatoosh Cut",44299,13,4,2021
"1142","21MD0225","ONCMYK",68,4.67353951890034,"Oncorhynchus mykiss","Steelhead","EJ_153","Tatoosh Cut",44299,13,4,2021
"1143","21MD0225","SQUACA",232,15.9450171821306,"Squalus acanthias","Spiny_Dogfish","EJ_153","Tatoosh Cut",44299,13,4,2021
"1144","21MD0225","PARVET",239,16.426116838488,"Parophrys vetulus","English_Sole","EJ_153","Tatoosh Cut",44299,13,4,2021
"1145","21MD0225","CLUPAL",383,26.3230240549828,"Clupea pallasii","Pacific_Herring","EJ_153","Tatoosh Cut",44299,13,4,2021
"1146","21MD0225","THECHA",185,12.7147766323024,"Gadus_chalcogrammus","Walleye_Pollock","EJ_153","Tatoosh Cut",44299,13,4,2021
"1147","21MD0225","SCOMAR",24,1.64948453608247,"Scorpaenichthys marmoratus","Cabezon","EJ_153","Tatoosh Cut",44299,13,4,2021
"1148","21MD0225","ANOFIM",45,3.09278350515464,"Anoplopoma fimbria","Sablefish","EJ_153","Tatoosh Cut",44299,13,4,2021
"1149","21MD0225","RAJBIN",136,9.34707903780069,"Raja binoculata","Big_Skate","EJ_153","Tatoosh Cut",44299,13,4,2021
"1150","21MD0226","SCOMAR",8,3.43347639484979,"Scorpaenichthys marmoratus","Cabezon","EJ_154","Tatoosh Cut",44299,13,4,2021
"1151","21MD0226","CITSOR",4,1.71673819742489,"Citharichthys xanthostigma","Pacific_sanddab","EJ_154","Tatoosh Cut",44299,13,4,2021
"1152","21MD0226","CLUPAL",56,24.0343347639485,"Clupea pallasii","Pacific_Herring","EJ_154","Tatoosh Cut",44299,13,4,2021
"1153","21MD0226","PARVET",29,12.4463519313305,"Parophrys vetulus","English_Sole","EJ_154","Tatoosh Cut",44299,13,4,2021
"1154","21MD0226","RAJBIN",83,35.6223175965665,"Raja binoculata","Big_Skate","EJ_154","Tatoosh Cut",44299,13,4,2021
"1155","21MD0226","MERPRO",20,8.58369098712446,"Merluccius productus","Pacific_Hake","EJ_154","Tatoosh Cut",44299,13,4,2021
"1156","21MD0226","ONCMYK",14,6.00858369098712,"Oncorhynchus mykiss","Steelhead","EJ_154","Tatoosh Cut",44299,13,4,2021
"1157","21MD0226","RAJRHI",11,4.72103004291846,"Raja rhina","Longnose_Skate","EJ_154","Tatoosh Cut",44299,13,4,2021
"1158","21MD0226","THAPAC",8,3.43347639484979,"Thaleichthys pacificus","Eulachon","EJ_154","Tatoosh Cut",44299,13,4,2021
"1159","21MD0227","THAPAC",6,3.48837209302326,"Thaleichthys pacificus","Eulachon","EJ_155","Tatoosh Cut",44299,13,4,2021
"1160","21MD0227","RAJBIN",16,9.30232558139535,"Raja binoculata","Big_Skate","EJ_155","Tatoosh Cut",44299,13,4,2021
"1161","21MD0227","SCOMAR",8,4.65116279069767,"Scorpaenichthys marmoratus","Cabezon","EJ_155","Tatoosh Cut",44299,13,4,2021
"1162","21MD0227","PARVET",25,14.5348837209302,"Parophrys vetulus","English_Sole","EJ_155","Tatoosh Cut",44299,13,4,2021
"1163","21MD0227","CITSOR",11,6.3953488372093,"Citharichthys xanthostigma","Pacific_sanddab","EJ_155","Tatoosh Cut",44299,13,4,2021
"1164","21MD0227","RAJRHI",9,5.23255813953488,"Raja rhina","Longnose_Skate","EJ_155","Tatoosh Cut",44299,13,4,2021
"1165","21MD0227","CLUPAL",15,8.72093023255814,"Clupea pallasii","Pacific_Herring","EJ_155","Tatoosh Cut",44299,13,4,2021
"1166","21MD0227","MERPRO",22,12.7906976744186,"Merluccius productus","Pacific_Hake","EJ_155","Tatoosh Cut",44299,13,4,2021
"1167","21MD0227","LEPARM",6,3.48837209302326,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_155","Tatoosh Cut",44299,13,4,2021
"1168","21MD0227","THECHA",11,6.3953488372093,"Gadus_chalcogrammus","Walleye_Pollock","EJ_155","Tatoosh Cut",44299,13,4,2021
"1169","21MD0227","ENTDOF",43,25,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_155","Tatoosh Cut",44299,13,4,2021
"1170","21MD0228","THECHA",8892,57.9736601903768,"Gadus_chalcogrammus","Walleye_Pollock","EJ_156","Tatoosh Cut",44299,13,4,2021
"1171","21MD0228","ALOSAP",6446,42.0263398096232,"Alosa sapidissima","American_Shad","EJ_156","Tatoosh Cut",44299,13,4,2021
"1172","21MD0229","ATHSTO",6,13.0434782608696,"Atheresthes stomias","Arrowtooth_Flounder","EJ_157","Sea Lion Rock",44327,11,5,2021
"1173","21MD0229","ONCMYK",5,10.8695652173913,"Oncorhynchus mykiss","Steelhead","EJ_157","Sea Lion Rock",44327,11,5,2021
"1174","21MD0229","THAPAC",4,8.69565217391304,"Thaleichthys pacificus","Eulachon","EJ_157","Sea Lion Rock",44327,11,5,2021
"1175","21MD0229","CITSOR",7,15.2173913043478,"Citharichthys xanthostigma","Pacific_sanddab","EJ_157","Sea Lion Rock",44327,11,5,2021
"1176","21MD0229","THECHA",14,30.4347826086957,"Gadus_chalcogrammus","Walleye_Pollock","EJ_157","Sea Lion Rock",44327,11,5,2021
"1177","21MD0229","RAJBIN",10,21.7391304347826,"Raja binoculata","Big_Skate","EJ_157","Sea Lion Rock",44327,11,5,2021
"1178","21MD0230","MERPRO",44,1.04687128241732,"Merluccius productus","Pacific_Hake","EJ_158","Sea Lion Rock",44327,11,5,2021
"1179","21MD0230","RAJBIN",3998,95.1225315251011,"Raja binoculata","Big_Skate","EJ_158","Sea Lion Rock",44327,11,5,2021
"1180","21MD0230","CITSOR",48,1.14204139900071,"Citharichthys xanthostigma","Pacific_sanddab","EJ_158","Sea Lion Rock",44327,11,5,2021
"1181","21MD0230","PARVET",51,1.21341898643826,"Parophrys vetulus","English_Sole","EJ_158","Sea Lion Rock",44327,11,5,2021
"1182","21MD0230","ANOFIM",62,1.47513680704259,"Anoplopoma fimbria","Sablefish","EJ_158","Sea Lion Rock",44327,11,5,2021
"1183","21MD0231","THECHA",181,8.35641735918744,"Gadus_chalcogrammus","Walleye_Pollock","EJ_159","Sea Lion Rock",44327,11,5,2021
"1184","21MD0231","RAJBIN",126,5.81717451523546,"Raja binoculata","Big_Skate","EJ_159","Sea Lion Rock",44327,11,5,2021
"1185","21MD0231","MERPRO",142,6.55586334256694,"Merluccius productus","Pacific_Hake","EJ_159","Sea Lion Rock",44327,11,5,2021
"1186","21MD0231","GADMAC",124,5.72483841181902,"Gadus macrocephalus","Pacific_Cod","EJ_159","Sea Lion Rock",44327,11,5,2021
"1187","21MD0231","PARVET",348,16.0664819944598,"Parophrys vetulus","English_Sole","EJ_159","Sea Lion Rock",44327,11,5,2021
"1188","21MD0231","ANOFIM",25,1.15420129270545,"Anoplopoma fimbria","Sablefish","EJ_159","Sea Lion Rock",44327,11,5,2021
"1189","21MD0231","SQUACA",377,17.4053554939982,"Squalus acanthias","Spiny_Dogfish","EJ_159","Sea Lion Rock",44327,11,5,2021
"1190","21MD0231","SCOMAR",104,4.80147737765466,"Scorpaenichthys marmoratus","Cabezon","EJ_159","Sea Lion Rock",44327,11,5,2021
"1191","21MD0231","ATHSTO",23,1.06186518928901,"Atheresthes stomias","Arrowtooth_Flounder","EJ_159","Sea Lion Rock",44327,11,5,2021
"1192","21MD0231","ONCMYK",101,4.66297322253001,"Oncorhynchus mykiss","Steelhead","EJ_159","Sea Lion Rock",44327,11,5,2021
"1193","21MD0231","CLUPAL",488,22.5300092336103,"Clupea pallasii","Pacific_Herring","EJ_159","Sea Lion Rock",44327,11,5,2021
"1194","21MD0231","CITSOR",127,5.86334256694368,"Citharichthys xanthostigma","Pacific_sanddab","EJ_159","Sea Lion Rock",44327,11,5,2021
"1195","21MD0232","MICPRO",440,4.1056265746011,"Microgadus proximus","Pacific_Tomcod","EJ_160","Sea Lion Rock",44327,11,5,2021
"1196","21MD0232","HEMSPI",141,1.3156666977699,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_160","Sea Lion Rock",44327,11,5,2021
"1197","21MD0232","HYPPRE",1370,12.7834281981898,"Hypomesus pretiosus","Surf_Smelt","EJ_160","Sea Lion Rock",44327,11,5,2021
"1198","21MD0232","CLUPAL",7500,69.9822711579733,"Clupea pallasii","Pacific_Herring","EJ_160","Sea Lion Rock",44327,11,5,2021
"1199","21MD0232","HEXDEC",1266,11.8130073714659,"Hexagrammos decagrammus","Kelp_Greenling","EJ_160","Sea Lion Rock",44327,11,5,2021
"1200","21MD0233","RAJBIN",109,14.2297650130548,"Raja binoculata","Big_Skate","EJ_161","Sea Lion Rock",44327,11,5,2021
"1201","21MD0233","CITSOR",46,6.00522193211488,"Citharichthys xanthostigma","Pacific_sanddab","EJ_161","Sea Lion Rock",44327,11,5,2021
"1202","21MD0233","ONCMYK",19,2.48041775456919,"Oncorhynchus mykiss","Steelhead","EJ_161","Sea Lion Rock",44327,11,5,2021
"1203","21MD0233","ATHSTO",24,3.1331592689295,"Atheresthes stomias","Arrowtooth_Flounder","EJ_161","Sea Lion Rock",44327,11,5,2021
"1204","21MD0233","ANOFIM",52,6.78851174934726,"Anoplopoma fimbria","Sablefish","EJ_161","Sea Lion Rock",44327,11,5,2021
"1205","21MD0233","ENTDOF",31,4.04699738903394,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_161","Sea Lion Rock",44327,11,5,2021
"1206","21MD0233","SQUACA",78,10.1827676240209,"Squalus acanthias","Spiny_Dogfish","EJ_161","Sea Lion Rock",44327,11,5,2021
"1207","21MD0233","LEPARM",10,1.30548302872063,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_161","Sea Lion Rock",44327,11,5,2021
"1208","21MD0233","PARVET",96,12.532637075718,"Parophrys vetulus","English_Sole","EJ_161","Sea Lion Rock",44327,11,5,2021
"1209","21MD0233","MERPRO",30,3.91644908616188,"Merluccius productus","Pacific_Hake","EJ_161","Sea Lion Rock",44327,11,5,2021
"1210","21MD0233","SCOMAR",22,2.87206266318538,"Scorpaenichthys marmoratus","Cabezon","EJ_161","Sea Lion Rock",44327,11,5,2021
"1211","21MD0233","THAPAC",28,3.65535248041775,"Thaleichthys pacificus","Eulachon","EJ_161","Sea Lion Rock",44327,11,5,2021
"1212","21MD0233","CLUPAL",221,28.8511749347258,"Clupea pallasii","Pacific_Herring","EJ_161","Sea Lion Rock",44327,11,5,2021
